problem_difficulty,time_taken,attempts,hints_used,pause_duration,typing_speed,mouse_movement,cognitive_load
2,171.5236664266064,5,3,21.98214440429315,21.84003003587033,567.1136231460783,2
1,87.5530619471779,3,3,20.48902805824712,33.45859344954135,252.24634623080544,1
0,21.296868042904965,3,0,4.993303613569875,37.71412926428486,50.0,0
1,106.32234872114665,4,0,16.867182587927047,32.585677283022314,210.8224168974994,1
2,123.83902956883162,3,2,21.076548879428422,16.2619895293788,289.3716182966434,1
1,55.143513365328495,4,1,11.32843431164719,31.93771428239274,360.6796157321286,0
1,89.90076031919924,4,1,28.287555546334502,30.098513817389353,358.27396266601187,1
2,142.20806786282415,4,3,34.00039976213341,17.887524282497715,658.3650556092384,1
1,101.07666663563091,4,3,14.651594185585441,30.234960851564992,341.49289090687097,1
1,111.83102848627993,2,3,22.6650197536347,24.72403263301924,365.52247474263606,1
2,160.66028158302277,4,4,31.063687571312148,21.54519963836949,491.8453644130643,1
1,110.2380662365349,3,4,11.873944854754303,32.06411039511409,346.48792208160444,1
2,156.4210466666433,3,3,21.375333992989326,21.72820069952057,608.959293365992,1
1,99.89191496642196,3,2,18.343383126756585,37.51085413770491,318.1472216858641,1
2,147.6668558033546,4,3,26.30030319056411,19.52513142947492,447.876844216125,1
2,159.30090922030365,4,3,22.989976918306397,19.869386639360474,477.97737654384787,1
1,93.33305657127026,3,1,18.606132718743687,24.1486529943915,375.1863603233502,1
1,96.50353593058128,2,1,7.787585372035267,37.86234745771453,250.8736593724169,0
1,86.66551933826322,2,0,15.575007639262285,22.509283024327466,388.9066326171152,0
0,46.17858400942596,2,0,1.0,41.14281803349939,290.8597871690698,0
0,15.79094900330097,2,0,1.0,36.926094631457076,190.1462134831806,0
0,29.633019581917868,1,0,1.4661760517379676,40.3115830633732,174.71359032087463,0
2,176.2356780041515,3,1,26.816436381719942,13.459703639367042,534.7632261057504,1
1,71.0255635415775,2,1,11.623814955576847,34.45831734885439,222.31305164178198,0
2,106.76309076494738,4,2,18.909456960248093,15.2241020085023,413.24180339635876,1
0,37.32914332595944,2,0,7.386246013384733,45.83126556549743,50.0,0
1,84.86091019293002,4,1,22.46373522220518,25.36194774071855,355.4732068848558,1
2,170.21724480743677,3,3,28.194252171010064,24.876062095522027,461.05371127129297,2
1,87.38969840206012,3,0,24.00899362296823,25.845175618054927,297.10076080812996,0
2,137.91321856873375,3,3,32.04589196801294,16.926951443674128,541.8656430652865,2
1,88.48365208363573,3,2,12.562858937450322,29.9907695581794,215.95787117414307,0
0,51.86137173226422,1,0,8.160799096820552,35.76036648258109,50.0,0
0,41.5073925438475,2,0,4.541846032224215,35.61312107709979,132.2882801629237,0
1,41.32195486903931,4,2,20.310498905990293,25.818293485007224,270.9146130890664,1
2,153.71534984173542,5,1,24.540942213682147,21.594277923029704,480.2548968442404,1
0,34.715242648028095,1,1,1.056517453953667,39.997753006588695,50.0,0
0,29.635000695989614,2,0,11.86702971175127,40.26315613946823,81.60884826512667,0
0,17.782202168628217,2,0,6.588977753616847,38.376835728195616,265.21699778678493,0
1,113.89063749012888,2,1,11.682351643453844,32.74349949930335,255.36474947990533,0
1,114.88067896269723,3,0,12.506368499630884,35.25029015560311,185.29891849559175,0
2,105.93679078348276,3,3,21.65039677780758,22.878085321006132,595.8136157611405,1
2,134.0408104451711,4,3,19.99126283645142,18.955142243753354,552.3354931841627,1
2,147.1053869742856,3,1,22.612423288782246,13.896074581628373,521.2618442517609,1
1,108.9701640743334,3,2,16.865106068656033,20.114596501579612,168.13580341674995,1
1,90.69705752783533,2,0,15.3203033509309,29.675675748134527,182.33863168019298,0
2,136.32812399670152,4,3,22.808915318089205,10.034042935542239,346.26811502029784,2
2,164.19067154614748,5,2,32.47753734398612,19.003473333322138,543.1531501150447,1
1,85.77327828898015,3,2,4.946832630601804,37.01311599403286,401.9868928501731,0
2,147.6519828169008,3,4,26.530679575778553,14.232649746843956,546.5267606772145,2
0,29.456831331918476,3,0,4.286203725912031,33.569465259930446,294.99023977166644,0
1,101.48616881676968,3,1,10.149093851017598,33.184671147071114,255.80963368345903,0
2,143.82900796652424,5,2,26.82227172893859,5.971292903549026,467.63305586651626,1
1,103.73892985294444,3,1,13.901258938194225,31.90904070197725,310.65618913948776,1
0,28.538620631858546,3,0,11.235367331069469,47.342546378637465,77.05015842566857,0
1,68.65966827164249,2,2,19.34032621205733,25.63757545302495,349.8710909849809,0
1,89.26447388609104,3,2,24.53065368186993,24.778801264410582,236.03790610612782,1
1,69.6957319370957,3,0,12.583410347430037,32.95011648799765,160.52756550575026,0
1,90.81973579551884,2,1,21.982772448737578,24.14628111286889,121.0659421008416,0
0,46.589478584629326,3,0,1.0,44.054093618672304,148.0512623765372,0
1,68.5274198799577,2,2,14.446817503622105,24.55345035875567,247.40888793905395,0
1,97.28546811608878,2,0,12.673764736828643,38.842011676672094,183.04590195488242,0
2,133.41925083293586,5,3,28.012227064547044,23.311528228641144,438.0940930000783,1
1,94.03401119833094,2,1,17.89137899121776,30.190219050948997,495.25319025954525,0
2,167.20408484040968,4,1,20.49690203386014,28.553774715461774,388.91066071638045,1
0,10.0,2,0,8.290960869922083,45.15771853925851,172.71915303498014,0
0,10.0,2,0,3.09755458578054,41.843083884716556,142.10935714491498,0
0,22.620411097801558,1,1,1.0,30.68390033130759,234.14328180131378,0
0,36.3008097836323,2,0,4.941093189288363,36.492529794653066,87.69071283858611,0
2,146.67233341283352,4,2,17.61577919318741,25.42704794435253,343.965560156931,1
1,89.08238436038162,3,1,19.65653174994386,23.499369783961995,399.2545304780763,0
0,70.85969050702514,2,0,4.721895947791398,36.17138363348648,75.01776848872103,0
1,65.75085442301545,3,0,14.831271891009797,24.889511062466944,427.44631298119515,1
2,172.7097003272554,4,3,24.564166864567465,22.011784131606213,581.5968893311695,2
2,143.00043745691167,3,4,33.23425043345892,24.818059054314404,599.5869592380632,1
2,160.98949584997467,4,3,32.594388444149104,24.822994592956185,736.8481709325381,1
0,72.578931114912,2,0,11.753805466995933,35.735903019638684,128.1998044895958,0
1,103.77356047370851,4,0,14.57479177870581,31.943292611843404,444.2855069811284,1
1,97.4499141958,2,0,9.421875437550312,25.500586914771517,259.51544659702915,0
1,121.98244670298752,2,1,14.92010278558043,28.947257501309835,354.071139666567,0
2,172.49597289186383,3,2,26.57200210363591,22.600840494730082,449.7729280428136,1
0,14.012118476771288,1,1,9.063051519466388,45.30687668314592,147.92398390576295,0
2,155.8904948490771,4,3,26.55591370550122,9.253015031694218,537.4805497273437,2
2,115.65008531718482,4,5,19.867528619052067,20.493173457042495,293.94334564939203,1
1,79.19693223251498,4,0,12.322922648298903,37.036466517649714,238.82721063432126,0
2,156.2810593519972,5,3,21.86931734375539,21.161097148376836,523.0315704872343,1
1,77.95789294437482,2,0,17.695265252029106,30.41306636396656,74.26070177890205,0
0,35.46733491943849,3,0,7.817987266199836,37.184964242598156,90.41556292948148,0
1,89.73230768693922,4,2,18.473159440404352,36.9037648389314,400.84702898396165,1
0,40.72833464790086,1,0,6.505179273361765,37.41607952394364,230.02464832257056,0
1,81.51601955943778,2,0,4.704002451156779,29.49925304775336,221.75552863215682,0
2,131.19702171126573,5,3,16.370701608625957,17.648934107341354,636.4406173547868,2
2,179.5625365234652,4,2,24.29906184330179,20.54097754257482,620.8116513169599,1
0,20.086065146201108,3,0,5.4903896023319625,47.12825999524098,50.0,0
0,43.200211862342364,3,0,11.26832793576489,35.469467347116684,111.57919129843238,0
0,58.704940529450724,2,0,5.388975739975159,40.56276632125933,122.6429211211968,0
1,93.25339997995064,3,0,10.120253345701766,31.955322501079042,451.87952178927424,0
1,72.87386861113701,2,0,18.310824038886842,25.938339325153265,328.6384960925077,0
0,26.42780050905311,1,0,4.913741535678787,39.7049207194464,239.37310396080514,0
2,170.35081833213508,5,0,22.989726072329823,29.256700597455392,421.92183146029026,1
1,94.12495091475726,3,1,6.927002960149451,21.157553360560243,140.1950746601136,0
1,65.89716415591447,2,0,15.425935040556164,27.89399630921299,235.2161812377894,0
1,101.93287667067425,4,0,16.144089554897302,31.252797534650462,457.69884366803154,1
0,45.39062938101997,2,0,1.0,38.12028515333872,192.5919380006447,0
0,22.893762277641326,3,0,8.721788941031377,54.43123735282056,332.246143364015,0
0,42.20488751209491,1,0,8.273983993254916,42.74345368240646,50.0,0
0,34.90037190920934,1,0,5.244562911964879,34.77815418570262,204.13219796935618,0
0,26.051409227159215,2,0,5.0586142897102055,28.316203223398453,175.48661997734214,0
2,124.12928512812672,5,2,29.730188733321242,21.70137931375927,471.46832628370385,1
2,171.55907790211515,4,2,26.837651843905157,16.221904380962304,577.5927591662725,1
0,45.184219998396664,1,0,1.4887227552581979,46.444492531393266,113.99648109234847,0
1,101.67772588750626,2,1,14.011758581999262,28.62567218544808,346.0307515541502,0
0,60.89052007356187,3,0,7.784247009680396,37.15824179665235,168.05499310035822,0
2,168.9038745402719,5,0,14.8383953783397,17.073764214275077,598.0109295255058,1
2,163.73132012303125,5,2,20.34236975605186,24.93254586914639,508.6811666160404,1
1,45.73545303946338,3,1,18.410688331694875,32.07791519916982,477.7336054612869,0
2,173.93789903604832,5,3,31.044388021080564,28.77978361895439,478.42746751048816,1
0,31.661610285641014,3,0,10.105243701340061,38.92446441898406,288.3757620688135,0
1,96.24983360514277,2,1,19.466466561238903,34.311397060265165,187.21560715575816,0
0,36.38666379386772,1,2,5.648719313357206,44.39688042205823,50.0,0
0,45.476654872845586,3,0,1.0,43.369067265317796,50.0,0
1,112.4435005760337,4,2,14.016883077133826,27.45071090476679,395.6860781725683,1
0,42.68482286118444,1,0,1.0,42.36704015022894,50.0,0
2,159.50571178639782,5,1,31.503280431053767,19.513787799679992,649.0125360603547,1
0,34.63025478591143,2,0,1.0,39.382418644542284,50.0,0
1,22.967789661906437,3,2,12.333271199883985,25.970948541573673,339.92856982483784,0
1,84.24817961099623,3,1,20.293095263202883,19.39830629384638,364.0087525436735,0
1,71.16820965298709,4,0,6.926865214452279,36.241881820990926,198.4255676900678,0
0,54.214790778781705,1,0,1.0,42.1577918464299,50.0,0
1,102.38074396572587,4,1,16.339856719125674,23.28400890161537,328.28832000341794,0
1,80.83726025572531,4,1,17.601902075337392,33.588552302739906,272.27583697675357,1
0,22.845656354615116,1,0,4.641496024129203,46.34067746495121,149.84490078842043,0
2,142.12037273395157,3,2,24.80458443532046,23.88833723358081,365.43419206953604,1
0,21.763476913621606,1,0,11.341889769472225,35.54180910583535,64.32428320942162,0
1,61.10885112950406,3,0,18.181592225303255,26.340040537321013,281.8162358408098,0
1,56.77441013444464,4,2,17.50584967263773,27.26061992576276,56.25302635594073,0
0,30.58093544763488,1,0,8.878232463968715,44.30542403101906,199.54572709571664,0
2,171.5062827871871,5,2,23.49704862655691,22.39479929584005,424.2558154883908,1
1,79.24620605144274,3,0,25.865828320715103,43.951458107740926,449.91613416725903,0
1,96.0688950184809,3,1,3.4623424083375838,21.795574691410586,230.71692820858573,0
1,104.6852183435345,2,1,22.289605120593908,29.737008317156675,247.86732640070488,0
0,10.132435888322867,1,1,9.510537593715547,30.361223703284008,50.0,0
1,89.60049142560194,4,2,16.24144125775427,32.98323952367257,414.6612731088596,1
2,136.6695903745297,3,2,25.400144788010557,25.334473093236284,545.4161849510199,1
1,122.12238983662587,4,0,14.22223351431447,37.210530583840715,440.0135711132507,0
1,121.2491901372423,2,0,20.517217939817044,30.942610464323945,279.2651006561654,0
2,130.15314320250297,5,2,24.800677630000582,10.433453145361351,495.82842532169207,1
1,97.71768766168651,4,0,11.360576302384564,29.74925714596876,131.79867682296708,1
0,51.35198601624981,3,0,9.50991442660841,42.183949470121796,50.0,0
0,46.966590007526605,3,0,12.92383117029929,34.97426872657927,117.04986547672894,0
0,31.63126069968731,2,0,1.0,38.67510668238779,138.72008374664057,0
2,176.13114923528695,5,3,36.7854591538516,13.614751827019766,682.3937473305267,2
1,71.90970622021135,2,2,9.816343512351793,26.93647735321069,114.90528437577467,1
0,23.938141112106155,2,0,1.0,44.56233284701656,122.94547508038778,0
2,132.4471516048085,4,2,18.775551402536937,23.40081473395646,462.3762723902694,1
1,105.64986989401243,4,2,15.004245262323126,23.023902452817794,307.5503593238282,1
2,138.34726251401096,4,2,18.60140857515683,16.475074261809674,510.27162513102274,1
0,26.57501649125829,3,0,1.0,40.285459923878705,80.88154377497659,0
0,42.35340736531498,1,0,1.5572497620819141,41.13262159273936,50.0,0
0,43.96499827555632,3,0,5.692278375971697,36.68552121727028,50.0,0
2,131.85747307489498,4,3,26.174267994837557,22.382287266607964,473.50882152035064,1
2,171.13310567545585,3,4,31.205986397050424,19.823588897426188,357.9382502985043,2
0,39.113793373345025,3,0,11.090743865974567,27.11685116569722,88.70957208651163,0
2,128.36594320839197,3,1,30.123056570488018,17.1416483636165,474.66305578610763,1
0,10.0,1,0,3.6919141446713724,36.99887134944714,50.0,0
0,29.683605794758645,2,0,1.0,43.39136850194871,293.36130761725315,0
1,107.00187978633618,2,0,5.683428008480028,33.48029618589024,307.7257666145919,0
2,167.5143172480196,4,1,30.088649380549064,11.6394861453606,256.2609859825461,1
0,37.12333754449685,1,0,9.21877235853685,42.19235878498284,124.71329322088542,0
0,30.973496766536517,3,0,1.9164776877797673,39.63018077299654,79.66106806484706,0
2,160.2347533815801,3,2,17.796318743512792,20.632122040623685,368.223431027933,1
1,72.89338971221483,4,1,9.764244884154543,26.930864906531347,330.9302940774259,1
1,123.73975726050783,4,0,15.873471510997637,29.690850386161596,205.78461448103985,1
0,63.47876836245041,1,0,5.882804999274685,45.7516341128917,119.30326288324474,0
2,158.57624629241394,5,0,30.212656365635,20.560928795457126,429.84903266108296,1
1,93.94600839985704,2,0,12.74822771396252,29.787866471910533,209.44208825200144,0
2,141.7715805468126,3,3,23.779819857491788,17.603983129018918,498.44661519645814,1
2,160.5749769159932,5,1,30.626606529832195,25.26127966871982,337.79070218295317,1
0,16.173652579664463,3,0,1.0,33.59606091666395,91.74627743898836,0
1,45.527759380089385,3,0,16.58726473458513,25.990151991085412,365.725377801299,0
0,10.0,3,0,3.328856106840322,33.30894309107306,227.06107907355414,0
1,74.01003333673026,3,2,18.563798894768716,31.003425875250826,408.85682139941423,1
1,93.12756245836556,4,1,17.56303301430671,35.89873803207722,435.33305158553264,0
1,96.63943467906965,2,2,11.518451778051674,28.35602291215276,254.5285973770384,0
1,80.2648598298143,4,2,12.463325717605091,24.652972326125695,197.53642484951894,0
1,92.83670334285807,2,0,3.4901228722615922,38.182232418524855,381.5356361603539,0
2,144.51543285890938,3,3,28.7499574913091,22.256415333241996,448.3106659011764,1
0,10.013744846997252,1,0,6.1988691003231535,41.38762071817139,100.62622802602219,0
2,148.9251098206175,4,2,31.992561777258565,19.04904678913499,574.6867010835381,2
1,106.25914224731298,4,1,13.002999819197266,33.34507085928741,502.10977703871845,0
0,10.918765045073556,1,0,9.571677988240129,41.30927782139335,152.88005101180482,0
1,70.92790773960604,2,2,9.650369772179303,27.593657858103096,320.5102982450652,0
0,10.0,2,0,1.0,38.430986865935694,50.0,0
2,111.26962530983769,5,3,24.52743029816116,14.90056599493483,616.9355423558693,2
0,20.395952517059627,3,0,2.1665912247348724,34.27717406236251,140.86428607881064,0
0,44.28172225905062,2,0,1.0,38.516739024515836,65.28580298355703,0
0,33.47832167667525,2,0,9.490526967433084,45.77107446145737,54.958164586057165,0
0,26.614982318873867,3,0,11.041233367717787,34.82918393919329,59.313737905999034,0
0,32.58129596480338,2,1,5.527106396829304,44.18185014628705,104.39652027782434,0
1,80.22037025141684,4,2,14.087404651909173,26.005325731716002,154.09929935298624,0
0,10.0,3,0,5.313541869512612,31.066984636511506,221.80228047196437,0
0,45.674375636291316,1,0,1.7353687804933617,42.73299879294538,203.46733973054552,0
2,171.42249147569302,3,2,27.812979742142012,28.143840437873912,483.2511648459542,1
0,15.436864478644258,3,0,1.0,35.72132459865986,59.535051712984114,0
2,146.9832875878689,5,3,19.634609357849037,12.150645455499198,497.68222952151393,1
1,85.2600165787968,4,2,11.043694243465989,32.27457375540011,314.65618255865394,1
0,37.02577618849083,3,0,7.706777154907646,35.384129022640025,69.99033039145822,0
2,183.7978691325258,5,3,23.487550714783783,22.683232892354642,599.9085059982897,2
2,173.1958249057861,5,2,31.801951973515365,25.75739797101921,357.5891828991434,2
1,82.46171549172207,3,0,19.016548781892546,31.653087478014676,228.80638300652635,0
0,40.84927723000474,3,0,1.0,44.048841541727356,177.5241991864059,0
0,55.087137371454254,2,1,8.1673289519931,44.0830607681735,132.427654247887,0
2,158.16690328789556,4,3,22.958964859239906,24.94973356089315,432.0458749591623,1
0,29.90601191119655,3,0,7.365902475119816,40.226053837787404,140.04684666970303,0
2,158.9200018933437,5,1,29.258860817964866,23.895382136968273,420.70395549135725,1
0,15.934569548730535,2,0,10.573573009063583,40.822008730781555,68.98841692207745,0
2,138.85437751791838,4,3,26.010107849189584,21.95660085967613,604.3718945542453,1
0,10.0,3,0,13.000618432401092,55.25855659959313,193.30835770651808,0
1,96.14129033140486,4,1,17.206571780306362,31.20800261792833,328.8236757763924,1
0,27.371941879555237,2,0,5.6752607972881535,32.51120033598317,50.0,0
0,13.537638773038406,2,0,3.487428061700318,39.012904112411796,62.234484990523036,0
1,86.7164117675899,3,1,11.843454899058163,28.447371221788632,309.64656428093735,0
0,39.3999652152634,1,0,7.099418630308528,38.67603199122693,245.5421388065267,0
1,128.29424611995984,3,1,15.503788184899921,34.76721213126483,121.76305663572944,0
0,50.24135729407716,1,1,6.304128003171948,45.65295698832015,50.0,0
2,104.3170428503532,5,2,27.403729137781458,19.471823786513013,612.8603392122176,2
2,154.7861693364069,5,2,26.28300739071524,13.040628257405391,636.0167077793996,2
0,58.58648525425709,2,0,15.066477034639256,40.49547787591554,93.02862627221995,0
0,10.0,3,1,2.3601755791093093,37.28305628952167,253.84007412232435,0
0,41.031185404248475,3,0,7.16146672059853,41.052023569856594,50.0,0
2,145.26715628937907,5,2,23.861533920756294,19.395190539050443,349.0760595936381,2
0,53.00581061832322,3,1,1.0,46.08178809200543,179.02302756791278,0
2,158.08514390026903,3,3,24.032635885657776,21.374040232319487,629.4704909612194,1
1,72.31969090881587,2,1,10.317514720407297,27.299041778892523,427.8029191982128,0
2,145.98297043418762,4,3,24.66588770579793,13.072338763080765,413.65553937874216,1
2,147.16608647904755,4,2,24.867987393341476,19.75992918050805,519.9379862819001,2
1,87.53643570379901,3,1,16.926789439696687,29.7778132302689,383.98180469600436,1
2,172.38525889550527,5,2,22.349103123419155,18.687696256481672,530.0977713231695,1
0,13.147601572195398,3,0,2.974535421315296,43.87661875701783,244.63567091461434,0
0,50.061026193223675,1,0,8.503468264049744,33.08610754481211,59.49541427987236,0
2,143.9550064815696,3,3,20.954707352594387,16.1872796823021,492.9384189678491,1
0,34.470222126583295,2,1,1.0,40.264587997430674,123.61904615054974,0
2,151.44755172562068,3,2,25.785156784632406,17.20245890522513,583.2554139236202,1
0,29.563893238363306,1,0,10.354243737841223,38.21645380911793,80.5540268798197,0
0,29.727943311093554,1,0,8.44590237823443,39.69874316067913,192.74341439334086,0
2,179.14717116542042,3,2,25.877420977651518,23.429824667068136,660.4624708054946,1
0,46.848998498122896,1,0,11.253226716743889,39.49713173225136,50.0,0
2,142.7456862084014,4,2,30.41008619582458,10.151577718240919,483.53406202900965,2
0,61.655745082441825,2,0,3.345427361354697,36.98601495491143,196.7759591776154,0
0,35.493621479857055,1,0,6.237608641685348,42.478921376500395,292.75283741370765,0
1,97.15248518647789,3,2,16.4523011131822,33.81336819383277,363.59592853811205,1
1,73.25361841337217,4,2,14.566246856287153,34.08928939088052,221.37637299657854,0
2,140.05002683189718,3,3,30.67123785436939,25.505888349810313,519.8172269723117,1
1,76.22992984145648,4,1,14.239297833016144,30.592186385449946,396.01933517654913,1
2,151.7214572998735,4,2,22.49860554497502,21.315824904348233,418.7431432627127,1
1,102.77566158896418,3,1,2.042293713124227,24.93045726870209,192.1619796660692,1
0,37.34464598844427,3,0,1.0084805881314427,29.127123436077277,65.50169834437114,0
2,181.76088312139163,4,1,18.422910455982837,12.912087082110508,565.9633548438592,1
2,132.2448398957753,3,4,24.798019243667824,16.490812241547808,363.0785754157948,1
0,32.297380870777644,3,1,1.0,33.20147724334595,50.0,0
2,124.34121341403412,3,1,28.043423708344505,18.535365299699286,527.365988514734,1
2,131.56258056793476,5,2,30.542188041070194,17.689558696793718,609.0518753648817,1
1,115.29156754676927,3,0,14.8442162070594,34.689135069510286,329.02107430954356,0
2,140.73670267057068,5,3,20.07991141868129,15.15431756106066,537.468478393269,1
0,13.932724078794582,3,0,6.432001880907668,40.70290958591977,200.49217190497606,0
1,47.400462488341056,2,1,24.46737529044014,27.901161532915797,459.72578104763113,0
1,73.73290704422165,3,1,22.912403146622804,24.967107168365658,448.5511886865473,0
0,25.894394516100423,1,0,1.0,36.36144273015952,50.0,0
0,10.0,2,0,1.0,29.743701474598776,109.80579124678772,0
1,84.74433222035063,2,1,6.50231780100026,33.74173413446817,391.25158644180874,0
2,175.41262121316447,5,2,19.315102731248395,27.01130626874012,669.978673102124,2
1,75.85389319343335,2,0,16.25796234384315,28.662669414794415,364.0986611185234,0
0,11.132339012601285,2,0,2.2165286241503743,40.145310436971556,50.0,0
1,67.52197066269814,3,1,10.806649820576954,28.520710797970704,227.2987131563088,0
0,10.0,3,0,10.195548837582258,35.89954359234968,50.0,0
1,100.71154893776858,3,1,17.650465595438135,33.52451430105438,330.7518881250609,1
2,150.973374737661,3,3,16.476486864230942,21.595341625758074,452.01779483755456,1
1,109.13713758551148,4,0,19.90862337104818,15.439328103104419,50.0,0
1,130.3967578330851,3,1,17.530173612310193,24.826946262954422,182.1710986071562,0
0,10.0,2,0,7.641316290151862,29.734693752179872,55.575087848087115,0
0,37.60157416883546,1,0,2.1476298803471563,47.777071726942914,50.0,0
0,10.0,1,0,4.063479101025549,39.1408561377713,50.0,0
1,105.77798596066901,4,2,5.136392359014415,31.203507808481397,505.0970630490695,1
2,144.56175997853128,4,4,29.334933362673127,18.233524324598882,499.13781058356034,2
0,30.54645521728347,1,0,1.0,45.513483631450434,61.38852906215077,0
0,10.0,3,0,1.0,44.30352586297217,166.73434277253708,0
1,81.47145949773665,3,0,10.579293528201415,28.922604084897422,414.60694226503847,0
0,31.79324502216519,2,0,14.002005584519095,48.58996527837613,324.0615664455086,0
2,177.12156293613415,5,3,21.656479676188564,20.92659071116437,670.5373018030108,2
2,134.10878945182893,5,4,29.711301367718615,12.699374624305891,543.4808829625005,2
0,18.98616856939374,1,0,4.880039475586091,40.5000936875678,50.0,0
0,48.88579284364563,2,0,1.0,42.58720328863143,50.0,0
1,72.81319432601379,3,0,9.947999733601513,29.33387623725863,259.8141553325186,0
2,172.8477028794825,4,3,21.855719562580042,17.94258477378519,550.6563205069399,1
2,149.8182685054749,5,4,24.62769296612063,28.821806581149843,509.4316521278431,2
0,36.06245923183687,1,0,8.008685531940872,34.07068770642336,50.0,0
1,97.35044605018741,3,0,12.64504160254792,16.18143087445025,134.82489723294825,0
2,137.67558893186785,5,3,22.4579412910984,28.095270154649224,525.900805358374,1
2,157.7977363894479,4,3,20.59422427548963,13.869763019551762,512.0040550349421,1
1,74.552604313714,2,1,9.029789292698887,28.56690980750893,279.012313238849,1
1,79.9579399180224,3,2,8.61154490123869,28.112839224688752,348.29260540400924,0
2,161.1738193206655,3,2,29.940144589698004,26.1587424534926,624.6812460894594,1
2,155.86787911283807,3,3,22.35580457689564,27.17428189813434,531.0068936665824,1
1,88.50070098321905,3,2,12.798620502221171,23.538122729474036,205.83496452024033,1
2,124.82536701473978,4,4,21.66693708509574,26.784548140927,691.5219635669948,1
0,10.0,1,0,3.415718550361882,46.69205158108091,82.3691517376661,0
0,35.53418087809969,3,0,6.85537087161717,40.09677470462485,104.99976329275268,0
1,104.64281126970232,2,0,12.56559589415189,34.66271277659929,234.6341961673703,0
1,67.80708990958486,3,1,15.903699437152854,35.16414976972378,192.55864513367175,0
1,73.20349505095665,3,1,22.0910424474882,28.737860743870502,200.70056464282703,1
0,32.68370348355439,3,0,1.0,39.21216721224839,50.0,0
2,152.25575725258187,3,2,22.802658650048954,22.94664023537211,199.00589197760843,1
0,10.0,1,0,8.205301347059043,31.857375166820944,84.37402744765652,0
2,153.2312602687998,3,3,32.48648083590963,18.230966667427055,610.2348855495763,2
0,18.032643795395625,2,0,1.0,33.99820626848326,50.0,0
2,182.82093259457918,3,3,16.49597987576084,27.1178910149951,755.9487889452724,1
0,34.98397085471312,3,0,4.996968245638542,38.17208687748837,238.63778072806073,0
1,98.42946899751806,3,1,14.480615515140977,31.38186861546676,298.1776165529279,1
0,38.947186043812216,2,1,8.500846480830493,38.90794032013745,50.0,0
2,125.72145238694871,3,2,27.73780173310507,18.582579572708834,340.2902118720376,1
0,68.87753786217206,3,0,4.830183870628634,41.0548314379331,88.6316324810896,0
0,10.0,2,1,10.246074266833956,36.34678167598933,106.81206468487993,0
0,45.91406283399485,2,0,1.5949117257367003,39.00758824266214,79.56128858735578,0
1,102.37327874961298,2,1,16.057903960383776,28.97078501382456,406.9323120292642,0
0,20.4599524017408,1,0,1.0,37.88392350065855,249.70820962402203,0
1,103.32900633426779,4,0,14.78935861912341,31.95528453872624,347.2673891553523,0
1,83.64853602352524,2,1,7.694341807299843,27.765020339927595,352.6465973254551,0
0,16.490771102884437,3,0,1.0,48.05557491205978,68.44447378077038,0
0,39.39118338705855,2,0,13.547259187449601,43.14482054020264,99.50819249333749,0
0,10.0,3,1,1.0,33.253449726292985,141.163345340735,0
2,145.51489682484862,5,0,23.9167415229262,22.754389720193107,468.32618372338686,1
0,18.11646502540085,3,0,9.13607561362334,36.55260151246051,166.08471707994494,0
1,83.2804098085411,3,1,26.106777908447143,30.678450877027267,194.38242847622118,1
0,38.654571982603684,1,0,5.885375208830241,36.34402279686326,50.0,0
2,138.11267255307587,4,4,26.17110063031346,9.027980563119113,395.30869036562143,2
0,26.15352173855271,1,0,5.198426908738746,39.89133253535803,50.0,0
2,139.93709496196837,5,4,30.28617202342081,12.827921205760202,471.27157747099966,2
2,178.8799333114909,5,2,27.15851782618949,22.098576943656624,602.9091136687324,1
0,36.8522479642778,3,0,2.1245610660355747,40.8739241290326,104.14321819569923,0
1,94.40139265933439,4,1,20.577558457143635,26.980577280297098,171.56922682149153,0
2,163.66837009246848,5,5,22.689046420760864,29.12768519011994,359.8039532759774,2
0,18.11730846450227,1,1,1.0,33.8035626634781,58.400247108240656,0
0,47.18514449999681,1,0,1.0,36.878311743719166,183.44010299778986,0
1,96.92355491665484,4,1,13.994659267876587,24.39654208808126,440.297694479464,1
2,118.78218194491869,4,3,25.515207828856944,30.206580161296102,340.92350030638073,1
2,121.43938333798471,4,5,29.778146365243696,26.76122070823039,537.2352464470059,1
0,18.554058944318683,3,0,8.20408205890551,32.889390678347844,59.81275385240752,0
0,10.0,1,0,5.399254726031721,35.872094791732046,67.57792150764837,0
1,85.23443078600833,3,1,20.05755245716176,26.04170670772451,193.57581210904732,1
1,69.72524017168271,3,1,15.063689533154756,27.246364911185722,277.99367525470893,0
2,148.04553893858161,4,2,18.54756983610026,14.786096730833426,389.08205401130385,1
2,178.2341875186291,5,3,17.457738390112215,16.97124481494356,473.41490765156465,1
0,29.0124619288763,2,0,11.39343853802829,45.02436134529999,214.8257842584541,0
2,143.94071090196144,4,2,13.77385104298969,29.73456168039494,563.1237519989368,1
1,97.76485295570689,3,2,13.996296721454156,22.278009105612885,491.3751610688979,0
1,76.07160414154794,3,1,29.90896746877512,24.794464383663936,352.63572297019977,1
0,46.86828618791999,1,0,7.296167221552494,41.067797221901166,117.45180694968082,0
1,99.90425906248224,4,1,13.957285897605669,22.098471801919747,355.28956075123847,0
